----------Northern Regional Power Committee----------,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,State,Regional_Group,Source_File,Master_Dataset_Created,Total_Records,Region
KUNDANKULAM NPP,04-08-2024,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,967,Tamil Nadu,Southern,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KUNDANKULAM NPP U2,29-07-2024,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,Tamil Nadu,Southern,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KUNDANKULAM NPP U2,30-07-2024,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,Tamil Nadu,Southern,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KUNDANKULAM NPP U2,31-07-2024,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,Tamil Nadu,Southern,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KUNDANKULAM NPP U2,01-08-2024,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,Tamil Nadu,Southern,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KUNDANKULAM NPP U2,02-08-2024,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,Tamil Nadu,Southern,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KUNDANKULAM NPP U2,03-08-2024,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,Tamil Nadu,Southern,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KUNDANKULAM NPP U2,04-08-2024,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,Tamil Nadu,Southern,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOLDAM HEP,29-07-2024,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,Himachal Pradesh,Northern Hills,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOLDAM HEP,30-07-2024,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,Himachal Pradesh,Northern Hills,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOLDAM HEP,31-07-2024,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,Himachal Pradesh,Northern Hills,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOLDAM HEP,01-08-2024,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,Himachal Pradesh,Northern Hills,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOLDAM HEP,02-08-2024,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,Himachal Pradesh,Northern Hills,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOLDAM HEP,03-08-2024,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,Himachal Pradesh,Northern Hills,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOLDAM HEP,04-08-2024,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,Himachal Pradesh,Northern Hills,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOTESHWAR,29-07-2024,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,180,180,180,180,270,270,270,270,270,270,360,396,396,396,396,396,396,396,396,360,360,360,360,396,396,396,396,360,360,360,360,360,Uttarakhand,Northern Hills,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOTESHWAR,30-07-2024,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,360,396,396,396,396,396,396,396,396,360,360,360,360,396,396,396,396,360,360,360,360,360,Uttarakhand,Northern Hills,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOTESHWAR,31-07-2024,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,360,360,360,360,360,360,360,396,396,396,396,396,396,396,396,360,360,360,360,396,396,396,396,360,360,360,360,360,Uttarakhand,Northern Hills,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOTESHWAR,01-08-2024,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,360,360,360,360,360,360,360,396,396,396,396,396,396,396,396,360,360,360,360,396,396,396,396,360,360,360,360,360,Uttarakhand,Northern Hills,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOTESHWAR,02-08-2024,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,360,360,360,396,396,396,396,396,396,396,396,360,360,360,360,396,396,396,396,360,360,360,360,360,Uttarakhand,Northern Hills,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOTESHWAR,03-08-2024,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,360,396,396,396,396,396,396,396,396,360,360,360,360,396,396,396,396,360,360,360,360,360,Uttarakhand,Northern Hills,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOTESHWAR,04-08-2024,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,180,180,180,180,180,180,180,180,90,90,90,90,90,90,90,90,180,180,180,270,360,396,396,396,396,396,396,396,396,360,360,360,360,396,396,396,396,360,360,360,360,360,Uttarakhand,Northern Hills,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KORBA STPS-I,29-07-2024,1959.75,1959.75,1959.75,1959.75,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,Chhattisgarh,Central,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KORBA STPS-I,30-07-2024,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,Chhattisgarh,Central,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KORBA STPS-I,31-07-2024,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1780,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1700,1700,1700,1700,1700,1700,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,Chhattisgarh,Central,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KORBA STPS-I,01-08-2024,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1900,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,Chhattisgarh,Central,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KORBA STPS-I,02-08-2024,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,Chhattisgarh,Central,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KORBA STPS-I,03-08-2024,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,Chhattisgarh,Central,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KORBA STPS-I,04-08-2024,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1959.75,1670,1670,1670,1670,1670,1670,1670,1670,1780,1780,1780,1780,1780,1780,1780,1780,1780,1780,1780,1780,1780,1780,Chhattisgarh,Central,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KORBA STPS-III,29-07-2024,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,Chhattisgarh,Central,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KORBA STPS-III,30-07-2024,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,Chhattisgarh,Central,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KORBA STPS-III,31-07-2024,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,Chhattisgarh,Central,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KORBA STPS-III,01-08-2024,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,330,330,330,330,330,330,330,330,330,330,400.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,Chhattisgarh,Central,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KORBA STPS-III,02-08-2024,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,Chhattisgarh,Central,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KORBA STPS-III,03-08-2024,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,Chhattisgarh,Central,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KORBA STPS-III,04-08-2024,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,471.25,Chhattisgarh,Central,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KISHANGANGA HEP,29-07-2024,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,336,336,336,336,336,336,336,336,330,330,330,330,336,336,336,336,330,330,330,330,330,Jammu & Kashmir,Northern Hills,Supporting_files_290724-040824_WK18.csv,2025-09-04T17:31:08.973989,2013,NRLDC
